id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0,2.572742,tcp,-,FIN,16,18,1540,1644,,31,29,4490.150879,4829.088867,4,4,171.489338,151.309875,14242.16578,284.262563,255,4118075961,2451736898,255,0.000594,0.000469,0.000125,96,91,0,0,13,0,7,12,1,3,0,0,0,0,7,0
0,2.305919,tcp,-,FIN,16,18,1540,1644,,31,29,5009.716309,5387.873535,4,4,153.704471,135.607531,13594.40913,261.238719,255,301011948,281857115,255,0.000718,0.00059,0.000128,96,91,0,0,16,0,25,15,1,4,0,0,0,0,23,0
0,2.072376,tcp,-,FIN,16,18,1540,1644,,31,29,5574.277832,5995.05127,4,4,138.131331,116.245586,10612.48199,213.851937,255,3776332389,2553555791,255,0.096955,0.096191,0.000764,96,91,0,0,20,0,11,19,1,4,0,0,0,0,10,0
0,17.093594,tcp,-,FIN,24,24,2024,4312,,31,29,907.942505,1934.29187,6,6,743.181565,743.1725,99461.41543,3056.374,255,2378073628,228806483,255,0.000776,0.000612,0.000164,84,180,0,0,20,0,10,1,1,2,0,0,0,0,8,0
0,11.830474,tcp,-,FIN,64,68,3806,51912,,31,29,2533.79541,34587.96484,7,26,187.779571,176.56487,34359.12779,34201.05896,255,3530588517,1381339078,255,0.00076,0.000617,0.000143,59,763,0,0,6,0,7,1,1,1,0,0,0,0,6,0
0,30.733423,tcp,-,FIN,28,30,4656,3080,,31,29,1168.760132,775.182129,7,7,1138.262167,1059.753625,174050.5795,5215.385,255,2383816602,2387159812,255,0.000696,0.000556,0.00014,166,103,0,0,13,0,11,1,1,1,0,0,0,0,11,0
0,28.363314,tcp,http,FIN,12,18,1580,10168,,31,29,408.69696,2708.851318,3,5,2578.193682,1668.396309,239549.4754,194161.8828,255,2156332707,2157367247,255,0.000702,0.000561,0.000141,132,565,0,0,1,0,4,1,1,1,0,0,0,0,1,0
0,3.2141,tcp,-,FIN,30,42,2302,34406,,31,29,5540.586914,83599.14063,5,15,110.819411,78.361608,7022.543525,5962.710239,255,1378430996,78762732,255,0.001999,0.001273,0.000726,77,819,0,0,8,0,4,8,1,1,0,0,0,0,3,0
0,2.433189,tcp,-,FIN,16,18,1540,1644,,31,29,4747.679199,5106.056641,4,4,162.134533,133.640828,8883.426655,278.515,255,3468014507,2375946962,255,0.162144,0.161294,0.00085,96,91,0,0,7,0,11,6,1,6,0,0,0,0,10,0
0,2.35964,tcp,-,FIN,16,18,1540,1644,,31,29,4895.662109,5265.210449,4,4,157.287062,138.732875,9922.791002,301.844125,255,3468013616,132540618,255,0.002052,0.00118,0.000872,96,91,0,0,7,0,11,6,1,6,0,0,0,0,10,0
0,2.15778,tcp,-,FIN,16,18,1540,1644,,31,29,5353.650879,5757.769531,4,4,143.830537,126.388,12000.71177,253.93625,255,588499308,184966366,255,0.012958,0.009179,0.003779,96,91,0,0,16,0,7,15,1,3,0,0,0,0,6,0
0,2.820766,tcp,-,FIN,16,18,1540,1644,,31,29,4095.341553,4404.477539,4,4,188.02566,157.385172,14574.10845,288.225375,255,301016411,2425756636,255,0.145964,0.145216,0.000748,96,91,0,0,16,0,25,15,1,4,0,0,0,0,23,0
0,2.596724,tcp,-,FIN,16,18,1540,1644,,31,29,4448.682129,4784.489746,4,4,173.091399,152.684063,11944.38795,291.364813,255,3813885964,208631094,255,0.001267,0.001094,0.000173,96,91,0,0,20,0,10,19,1,2,0,0,0,0,8,0
0,2.483491,tcp,-,FIN,30,42,2302,34406,,31,29,7170.551758,108192.8672,5,15,85.626038,60.552998,6578.344657,4967.145686,255,563464478,2208972249,255,0.000995,0.000814,0.000181,77,819,0,0,6,0,7,4,1,2,0,0,0,0,7,0
0,2.245723,tcp,-,FIN,16,18,1540,1644,,31,29,5144.000488,5532.293945,4,4,149.692927,132.069297,8743.411772,271.675406,255,2291434122,2295165225,255,0.000703,0.00054,0.000163,96,91,0,0,6,0,25,5,1,3,0,0,0,0,23,0
0,2.290611,tcp,-,FIN,16,18,1540,1644,,31,29,5043.195801,5423.880371,4,4,152.681729,134.681,8543.807314,259.718047,255,2291435837,232011135,255,0.001949,0.00103,0.000919,96,91,0,0,6,0,25,5,1,3,0,0,0,0,23,0
0,1.900494,tcp,-,FIN,16,18,1540,1644,,31,29,6078.419434,6537.247559,4,4,126.674934,105.499,9858.342213,282.010281,255,241013375,2639360880,255,0.107883,0.107007,0.000876,96,91,0,0,8,0,11,8,1,4,0,0,0,0,11,0
0,2.725175,tcp,-,FIN,16,18,1540,1644,,31,29,4238.994141,4558.973633,4,4,181.60047,155.348594,13548.11171,439.676781,255,1081021779,2472543239,255,0.085037,0.084248,0.000789,96,91,0,0,8,0,10,8,1,3,0,0,0,0,8,0
0,2.050937,tcp,-,FIN,16,18,1540,1644,,31,29,5632.547852,6057.719238,4,4,136.707205,120.61482,13378.99331,284.617625,255,241015227,2642421450,255,0.000611,0.00048,0.000131,96,91,0,0,8,0,11,8,1,4,0,0,0,0,11,0
0,2.525566,tcp,-,FIN,16,18,1540,1644,,31,29,4574.023926,4919.292969,4,4,168.349662,148.534531,11831.29553,370.047188,255,2428143887,347887609,255,0.000613,0.000474,0.000139,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.133959,tcp,-,FIN,16,18,1540,1644,,31,29,5413.412109,5822.04248,4,4,142.240869,124.402531,10298.08292,323.6495,255,278560593,2487549120,255,0.02002,0.019115,0.000905,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,0.119112,tcp,http,FIN,8,10,1052,824,,31,29,61857.74609,49835.44922,2,2,16.953714,13.172777,996.591439,24.16899,255,3748139232,4142204836,255,0.000711,0.000553,0.000158,132,82,1,83,1,0,11,1,1,1,0,0,1,0,1,0
0,0.193413,tcp,http,FIN,8,10,1052,824,,31,29,38094.64453,30690.80078,2,2,27.58,21.394,1826.84654,46.687,255,1718557605,3902212977,255,0.001031,0.000863,0.000168,132,82,1,83,1,0,7,1,1,1,0,0,1,0,1,0
0,1.539155,tcp,-,FIN,42,42,2662,23162,,31,29,13508.71094,117524.2266,7,14,37.531146,37.512586,0.0,73.50732,255,4246397444,876988119,255,0.001319,0.001134,0.000185,63,551,0,0,6,0,5,1,1,1,0,0,0,0,5,0
0,0.001001,udp,dns,CON,2,2,132,164,,31,29,527472.5,655344.625,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,25,1,1,4,0,0,0,0,1,0
0,24.015394,tcp,-,FIN,66,66,3910,51808,,31,29,1282.843872,16997.09766,7,26,369.446405,369.457656,84647.29311,2654.16975,255,4260523114,4260856774,255,0.001,0.000648,0.000352,59,785,0,0,2,0,11,1,1,2,0,0,0,0,9,0
0,2.573178,tcp,-,FIN,16,18,1540,1644,,31,29,4489.390137,4828.270508,4,4,171.521004,149.612594,11040.52466,294.002719,255,2936333481,2468951190,255,0.030573,0.02976,0.000813,96,91,0,0,13,0,11,12,1,5,0,0,0,0,9,0
0,2.719103,tcp,-,FIN,16,18,1540,1644,,31,29,4248.459961,4569.153809,4,4,181.185202,159.522469,11890.23888,303.366031,255,2936335339,2425770959,255,0.007959,0.007219,0.00074,96,91,0,0,13,0,11,12,1,5,0,0,0,0,9,0
0,1.990231,udp,-,CON,4,4,568,304,,31,29,1712.364014,916.476501,0,0,452.342656,522.326656,639.707,738.675062,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,10,1,1,1,0,0,0,0,8,0
0,2.466707,tcp,-,FIN,16,18,1540,1644,,31,29,4683.166504,5036.674316,4,4,164.421335,145.071875,11073.57952,310.979375,255,2576336595,2422195829,255,0.000606,0.00048,0.000126,96,91,0,0,16,0,11,15,1,6,0,0,0,0,11,0
0,2.489195,tcp,-,FIN,16,18,1540,1644,,31,29,4640.857422,4991.171387,4,4,165.924927,145.389875,10818.99359,315.424594,255,2576337475,2432957472,255,0.0183,0.017563,0.000737,96,91,0,0,16,0,11,15,1,6,0,0,0,0,11,0
0,2.63999,tcp,-,FIN,16,18,1540,1644,,31,29,4375.773926,4706.078125,4,4,175.974462,147.894594,10464.14901,306.403188,255,430951799,2508550648,255,0.126606,0.125778,0.000828,96,91,0,0,16,0,11,15,1,6,0,0,0,0,11,0
0,2.631924,tcp,-,FIN,16,18,1540,1644,,31,29,4389.18457,4720.500977,4,4,175.43974,154.789469,10217.65309,301.225563,255,3776334220,286047137,255,0.000906,0.000502,0.000404,96,91,0,0,20,0,11,19,1,4,0,0,0,0,10,0
0,2.479092,tcp,-,FIN,16,18,1540,1644,,31,29,4659.770996,5011.512695,4,4,165.231271,145.761125,11810.87372,300.129281,255,3491430848,513162007,255,0.001303,0.001149,0.000154,96,91,0,0,6,0,4,5,1,1,0,0,0,0,3,0
0,3.095784,tcp,-,FIN,16,18,1540,1644,,31,29,3731.526611,4013.199951,4,4,206.362604,173.380469,14124.1274,282.634375,255,4118077999,2375960322,255,0.149158,0.148315,0.000843,96,91,0,0,13,0,7,12,1,3,0,0,0,0,7,0
0,2.695014,tcp,-,FIN,30,42,2302,34406,,31,29,6607.757812,99701.14844,5,15,92.920207,65.719363,7129.339525,6349.687014,255,1523470764,70769273,255,0.000656,0.000519,0.000137,77,819,0,0,7,0,25,4,1,4,0,0,0,0,23,0
0,3.094378,tcp,-,FIN,16,18,1540,1644,,31,29,3733.221924,4015.023438,4,4,206.26827,181.945359,15232.72912,359.452437,255,2218918002,2293747899,255,0.002044,0.001306,0.000738,96,91,0,0,20,0,11,19,1,3,0,0,0,0,9,0
0,3.164028,tcp,-,FIN,16,18,1540,1644,,31,29,3651.04248,3926.640381,4,4,210.884862,182.110234,18867.71329,391.808031,255,2218918858,2335141633,255,0.070953,0.068153,0.0028,96,91,0,0,20,0,11,19,1,3,0,0,0,0,9,0
0,2.720451,tcp,-,FIN,16,18,1540,1644,,31,29,4246.354492,4566.889648,4,4,181.341196,158.871172,13103.92613,298.871125,255,850949202,129167205,255,0.021511,0.019636,0.001875,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.554977,tcp,-,FIN,16,18,1540,1644,,31,29,4521.371582,4862.666016,4,4,170.307735,157.851625,12611.04284,304.703969,255,2996337373,2390973794,255,0.031012,0.029341,0.001671,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.523536,tcp,-,FIN,30,42,2302,34406,,31,29,7056.764648,106475.9922,5,15,87.007238,61.538364,6291.051993,6192.874589,255,1166045484,70886438,255,0.0006,0.000458,0.000142,77,819,0,0,8,0,11,8,1,4,0,0,0,0,11,0
0,2.08609,tcp,-,FIN,16,18,1540,1644,,31,29,5537.632324,5955.63916,4,4,139.04966,122.68118,11295.4001,266.734312,255,3453885490,250022193,255,0.000631,0.000498,0.000133,96,91,0,0,13,0,8,12,1,3,0,0,0,0,9,0
0,2.23766,tcp,-,FIN,16,18,1540,1644,,31,29,5162.536133,5552.229004,4,4,149.148533,131.585406,9632.493358,287.324781,255,3468016365,2410616957,255,0.000868,0.000701,0.000167,96,91,0,0,7,0,11,6,1,6,0,0,0,0,10,0
0,2.54014,tcp,-,FIN,16,18,1540,1644,,31,29,4547.780762,4891.069336,4,4,169.309798,145.407297,9166.350145,300.93225,255,1523474563,114772500,255,0.183126,0.068213,0.114913,96,91,0,0,7,0,25,4,1,4,0,0,0,0,23,0
0,3.17369,tcp,-,FIN,30,42,2302,34406,,31,29,5611.133789,84663.59375,5,15,109.425793,73.599412,7833.344677,6529.326488,255,588495910,173579412,255,0.1569,0.156113,0.000787,77,819,0,0,16,0,7,15,1,3,0,0,0,0,6,0
0,2.343108,tcp,-,FIN,16,18,1540,1644,,31,29,4930.204102,5302.359375,4,4,156.170003,137.766297,11624.8253,346.96225,255,2218916298,136656289,255,0.001252,0.00108,0.000172,96,91,0,0,20,0,11,19,1,3,0,0,0,0,9,0
0,2.888217,tcp,-,FIN,30,42,2302,34406,,31,29,6165.741699,93031.78906,5,15,99.579308,70.430854,6045.975687,4999.31813,255,2711432876,2325288458,255,0.000707,0.000551,0.000156,77,819,0,0,6,0,8,5,1,1,0,0,0,0,9,0
0,6.755689,tcp,-,FIN,16,18,1272,2572,,31,29,1412.735229,2877.574707,4,4,450.352733,397.356281,45962.75096,1306.505625,255,3903105069,3903435844,255,0.000765,0.000621,0.000144,80,143,0,0,6,0,5,1,1,1,0,0,0,0,5,0
0,26.173834,tcp,-,FIN,26,28,4152,2976,,31,29,1220.455566,877.211975,7,7,1046.94028,969.378,147882.2894,4396.904,255,3120526841,1007505436,255,0.000762,0.000622,0.00014,160,106,0,0,16,0,4,1,1,1,0,0,0,0,3,0
0,3.997117,tcp,-,FIN,16,18,1272,2572,,31,29,2387.720947,4863.505371,4,4,266.450521,235.085938,18803.54304,540.8195,255,1766039937,1766389472,255,0.000776,0.000644,0.000132,80,143,0,0,7,0,5,1,1,1,0,0,0,0,5,0
0,2.000151,tcp,-,FIN,16,18,1540,1644,,31,29,5775.563965,6211.53125,4,4,133.321473,117.595531,11857.06456,274.289656,255,2390595141,2645690935,255,0.001165,0.001023,0.000142,96,91,0,0,8,0,11,8,1,4,0,0,0,0,11,0
0,2.586287,tcp,-,FIN,16,18,1540,1644,,31,29,4466.634766,4803.797852,4,4,172.397394,161.57475,11397.29176,286.932594,255,3518076031,478023010,255,0.001291,0.00109,0.000201,96,91,0,0,16,0,10,15,1,2,0,0,0,0,8,0
0,1.916703,tcp,-,FIN,16,18,1272,2572,,31,29,4979.383789,10142.41699,4,4,127.754463,112.321,7032.928993,174.294563,255,458555447,462761345,255,0.007418,0.007239,0.000179,80,143,0,0,2,0,8,1,1,1,0,0,0,0,9,0
0,2.100271,tcp,-,FIN,16,18,1540,1644,,31,29,5500.242676,5915.427246,4,4,139.996271,123.483414,11456.56616,307.147719,255,1308499841,251249958,255,0.001953,0.001042,0.000911,96,91,0,0,13,0,8,12,1,3,0,0,0,0,9,0
0,2.818535,tcp,-,FIN,30,42,2302,34406,,31,29,6318.175781,95331.78906,5,15,97.179484,65.935564,8089.327607,5540.094635,255,3453882942,245566870,255,0.116965,0.115176,0.001789,77,819,0,0,13,0,8,12,1,3,0,0,0,0,9,0
0,2.506878,tcp,-,FIN,16,18,1540,1644,,31,29,4608.122559,4955.965332,4,4,167.104006,146.743703,15576.95537,313.916156,255,2983816739,139376459,255,0.014915,0.012234,0.002681,96,91,0,0,6,0,8,5,1,3,0,0,0,0,9,0
0,3.064531,tcp,-,FIN,16,18,1540,1644,,31,29,3769.581543,4054.127686,4,4,204.252194,180.240594,16999.04907,366.79475,255,2983819412,127341416,255,0.0014,0.000436,0.000964,96,91,0,0,6,0,8,5,1,3,0,0,0,0,9,0
0,2.76648,tcp,-,FIN,30,42,2302,34406,,31,29,6437.061035,97125.59375,5,15,95.383173,65.370637,7343.443701,6741.773356,255,3468012776,129167030,255,0.088016,0.086283,0.001733,77,819,0,0,7,0,11,6,1,6,0,0,0,0,10,0
0,3.171431,tcp,-,FIN,30,42,2302,34406,,31,29,5615.130859,84723.89844,5,15,109.347307,77.307415,8458.767651,7105.027864,255,2996333981,2261946680,255,0.001967,0.001824,0.000143,77,819,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.473357,tcp,-,FIN,16,18,1540,1644,,31,29,4670.575195,5023.132812,4,4,164.864463,145.426938,10611.22859,286.748063,255,2828852204,2269744170,255,0.00199,0.001096,0.000894,96,91,0,0,6,0,25,4,1,2,0,0,0,0,23,0
0,12.40586,tcp,ftp,FIN,52,54,2934,3742,,31,29,1855.897095,2368.558105,11,15,243.245533,234.062437,41542.54987,1258.217,255,3046397311,902068474,255,0.000687,0.000546,0.000141,56,69,0,0,1,0,10,1,1,2,0,0,0,0,1,0
0,2.49132,tcp,-,FIN,16,18,1540,1644,,31,29,4636.899414,4986.914551,4,4,166.065927,146.462531,16089.56678,385.864469,255,3048010883,514433522,255,0.001541,0.001452,8.9e-05,96,91,0,0,16,0,7,15,1,3,0,0,0,0,6,0
0,2.668486,tcp,-,FIN,16,18,1540,1644,,31,29,4329.046387,4655.823242,4,4,177.873129,156.937234,11536.67854,303.948281,255,3776335040,2436420076,255,0.001673,0.000552,0.001121,96,91,0,0,20,0,11,19,1,4,0,0,0,0,10,0
0,2.203036,tcp,-,FIN,16,18,1540,1644,,31,29,5243.672852,5639.490234,4,4,146.846935,128.281352,11000.03813,251.071719,255,850946522,2434764600,255,0.023027,0.022244,0.000783,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.716888,tcp,-,FIN,16,18,1540,1644,,31,29,4251.923828,4572.878906,4,4,181.104273,159.576,11862.14817,336.160031,255,478434947,2407754408,255,0.004903,0.004093,0.00081,96,91,0,0,6,0,5,5,1,2,0,0,0,0,5,0
0,2.946783,tcp,-,FIN,16,18,1540,1644,,31,29,3920.207031,4216.123047,4,4,196.410865,169.343,11644.54092,322.798812,255,478435905,2453379466,255,0.077722,0.067944,0.009778,96,91,0,0,6,0,5,5,1,2,0,0,0,0,5,0
0,2.56844,tcp,-,FIN,30,42,2302,34406,,31,29,6933.391602,104614.4766,5,15,88.528796,62.626414,6084.936607,4835.776183,255,2893043494,34550544,255,0.000884,0.000752,0.000132,77,819,0,0,7,0,7,6,1,1,0,0,0,0,6,0
0,2.684824,tcp,-,FIN,16,18,1540,1644,,31,29,4302.703125,4627.491211,4,4,178.965069,157.862469,14632.78401,308.031031,255,301014684,187062490,255,0.002079,0.001161,0.000918,96,91,0,0,16,0,25,15,1,4,0,0,0,0,23,0
0,2.689048,tcp,-,FIN,16,18,1540,1644,,31,29,4295.943848,4620.222168,4,4,179.2484,158.151938,11837.70294,312.24825,255,2996334850,2267337804,255,0.000613,0.00046,0.000153,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.854204,tcp,-,FIN,30,42,2302,34406,,31,29,6239.217773,94140.4375,5,15,98.374242,69.579951,6726.239609,5682.518409,255,146045764,145657063,255,0.004093,0.001421,0.002672,77,819,0,0,6,0,25,5,1,3,0,0,0,0,23,0
0,2.499778,tcp,-,FIN,16,18,1540,1644,,31,29,4621.210449,4970.041504,4,4,166.62733,146.928172,16253.04782,348.464094,255,3226409209,2587202107,255,0.002765,0.001994,0.000771,96,91,0,0,8,0,10,8,1,3,0,0,0,0,8,0
0,2.460726,tcp,-,FIN,16,18,1540,1644,,31,29,4694.549316,5048.916504,4,4,164.025198,144.682594,9373.309971,299.417094,255,2576335778,2421211096,255,0.001222,0.00112,0.000102,96,91,0,0,16,0,11,15,1,6,0,0,0,0,11,0
0,0.001413,udp,dns,CON,2,2,146,178,,31,29,413305.0,503892.4063,0,0,0.008,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,11,1,1,6,0,0,0,0,1,0
0,2.281268,tcp,-,FIN,16,18,1540,1644,,31,29,5063.850586,5446.094238,4,4,152.06146,131.415531,10215.61718,290.102688,255,1318434578,259975114,255,0.047905,0.047203,0.000702,96,91,0,0,7,0,11,6,1,6,0,0,0,0,10,0
0,3.389808,tcp,-,FIN,16,18,1540,1644,,31,29,3407.862793,3665.104492,4,4,225.963869,199.340594,13963.84125,390.241406,255,4211432783,26998524,255,0.001146,0.001014,0.000132,96,91,0,0,7,0,7,4,1,1,0,0,0,0,7,0
0,2.783989,tcp,-,FIN,16,18,1540,1644,,31,29,4149.441895,4462.661621,4,4,185.576872,160.516125,15114.48863,313.600875,255,2446400349,114777482,255,0.171084,0.055214,0.11587,96,91,0,0,16,0,25,15,1,4,0,0,0,0,23,0
0,3.121473,tcp,-,FIN,16,18,1540,1644,,31,29,3700.816895,3980.172119,4,4,208.073135,174.423172,16975.30637,330.809937,255,2841367235,225769465,255,0.157986,0.156277,0.001709,96,91,0,0,16,0,10,15,1,2,0,0,0,0,8,0
0,3.003047,tcp,-,FIN,30,42,2302,34406,,31,29,5929.977051,89474.46094,5,15,103.540446,72.968707,7485.880783,6603.479948,255,2576334814,245589533,255,0.012979,0.011318,0.001661,77,819,0,0,16,0,11,15,1,6,0,0,0,0,11,0
0,2.51876,tcp,-,FIN,30,42,2302,34406,,31,29,7070.145508,106677.8906,5,15,86.842623,60.429681,5551.916849,5207.993632,255,4020534836,67982784,255,0.041991,0.041142,0.000849,77,819,0,0,20,0,7,19,1,1,0,0,0,0,7,0
0,2.357008,tcp,-,FIN,16,18,1540,1644,,31,29,4901.128906,5271.089355,4,4,157.112194,138.584,9374.540683,269.873031,255,673532425,106742824,255,0.001982,0.001079,0.000903,96,91,0,0,6,0,7,4,1,2,0,0,0,0,7,0
0,2.475688,tcp,-,FIN,16,18,1540,1644,,31,29,4666.177734,5018.402832,4,4,165.020598,140.783469,11402.25678,233.775125,255,2828853019,2320152960,255,0.083987,0.082367,0.00162,96,91,0,0,6,0,25,4,1,2,0,0,0,0,23,0
0,2.871557,tcp,-,FIN,16,18,1540,1644,,31,29,4022.904541,4326.572754,4,4,191.416802,168.264,11873.93105,304.912781,255,790950609,2442564042,255,0.012915,0.011068,0.001847,96,91,0,0,13,0,11,12,1,5,0,0,0,0,9,0
0,2.793356,tcp,-,FIN,16,18,1540,1644,,31,29,4135.527344,4447.696777,4,4,186.19934,163.535531,12175.40322,321.139406,255,790949678,2434767590,255,0.01404,0.01325,0.00079,96,91,0,0,13,0,11,12,1,5,0,0,0,0,9,0
0,2.077302,tcp,-,FIN,16,18,1540,1644,,31,29,5561.05957,5980.834961,4,4,138.461727,122.011297,9228.143781,268.197656,255,430947368,2531944799,255,0.003328,0.003104,0.000224,96,91,0,0,16,0,11,15,1,6,0,0,0,0,11,0
0,2.35813,tcp,-,FIN,16,18,1540,1644,,31,29,4898.796875,5268.581543,4,4,157.117869,138.685703,10527.10115,376.062031,255,278562259,2492579528,255,0.000659,0.000463,0.000196,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.089399,tcp,-,FIN,16,18,1540,1644,,31,29,5528.862305,5946.207031,4,4,139.269331,122.85182,10873.52875,301.065031,255,2428139719,348524145,255,0.001774,0.000911,0.000863,96,91,0,0,20,0,25,19,1,10,0,0,0,0,23,0
0,2.782394,tcp,-,FIN,16,18,1540,1644,,31,29,4151.820312,4465.219727,4,4,185.467867,163.640172,11106.49189,321.091937,255,1630949382,2433789134,255,0.000977,0.00051,0.000467,96,91,0,0,20,0,11,19,1,4,0,0,0,0,10,0
0,11.278294,tcp,-,FIN,78,80,4550,72810,,31,29,3186.297607,51000.62109,7,33,146.453397,142.754998,29572.65749,29850.59695,255,3710588984,1561349761,255,0.00078,0.000638,0.000142,58,910,0,0,7,0,25,1,1,1,0,0,0,0,23,0
0,25.357216,tcp,-,FIN,64,66,3806,51808,,31,29,1182.148682,16097.66602,7,26,402.490188,390.100985,90051.64959,88897.66124,255,1510941992,1511267475,255,0.000817,0.000634,0.000183,59,785,0,0,7,0,11,1,1,1,0,0,0,0,10,0
0,0.00107,udp,dns,CON,2,2,132,164,,31,29,493457.9375,613084.125,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,11,1,1,2,0,0,0,0,1,0
0,2.273934,tcp,-,FIN,16,18,1540,1644,,31,29,5080.183105,5463.65918,4,4,151.572469,130.571883,11253.9218,358.730406,255,3226407298,2416765484,255,0.055031,0.05421,0.000821,96,91,0,0,8,0,10,8,1,3,0,0,0,0,8,0
0,2.360715,tcp,-,FIN,16,18,1540,1644,,31,29,4893.433105,5262.8125,4,4,157.358862,138.804937,10982.79694,278.669062,255,3015628895,2347428645,255,0.001898,0.00103,0.000868,96,91,0,0,13,0,7,12,1,1,0,0,0,0,6,0
0,2.932452,tcp,-,FIN,16,18,1540,1644,,31,29,3939.365479,4236.727539,4,4,195.473003,172.454359,17244.13243,335.626031,255,838432084,2276279895,255,0.000892,0.000723,0.000169,96,91,0,0,6,0,8,5,1,3,0,0,0,0,9,0
0,3.123051,tcp,-,FIN,16,18,1540,1644,,31,29,3698.947021,3978.161133,4,4,208.18014,176.469469,14701.19486,300.654594,255,2066044324,225775678,255,0.123905,0.123069,0.000836,96,91,0,0,6,0,2,1,1,1,0,0,0,0,6,0
0,2.740018,tcp,-,FIN,16,18,1540,1644,,31,29,4216.030762,4534.276855,4,4,182.646662,161.001359,15188.00785,307.209906,255,301015540,2339948368,255,0.003667,0.002993,0.000674,96,91,0,0,12,0,4,1,1,1,0,0,0,0,12,0
0,2.539704,tcp,-,FIN,16,18,1540,1644,,31,29,4548.561523,4891.908691,4,4,169.29187,149.115828,13193.738,288.876031,255,2218917183,2289592105,255,0.007262,0.004731,0.002531,96,91,0,0,6,0,2,3,1,1,0,0,0,0,7,0
0,2.399028,tcp,-,FIN,16,18,1540,1644,,31,29,4815.283203,5178.76416,4,4,159.914002,139.984703,10057.56814,277.395281,255,683464842,87893941,255,0.01994,0.019287,0.000653,96,91,0,0,12,0,4,1,1,1,0,0,0,0,12,0
0,2.252858,tcp,-,FIN,16,18,1540,1644,,31,29,5127.708984,5514.772949,4,4,150.16754,124.626937,8699.483331,249.653969,255,146048476,2375954834,255,0.135044,0.134197,0.000847,96,91,0,0,9,0,4,1,1,1,0,0,0,0,12,0
0,1.902097,tcp,-,FIN,16,18,1540,1644,,31,29,6073.296875,6531.738281,4,4,126.353202,109.173937,7438.615673,194.224094,255,2628013759,2856570475,255,0.182869,0.046139,0.13673,96,91,0,0,16,0,1,1,1,1,0,0,0,0,11,0
0,2.823747,tcp,-,FIN,16,18,1540,1644,,31,29,4091.018066,4399.827637,4,4,188.227135,160.817469,11340.45832,312.613531,255,3776336748,342173063,255,0.091689,0.089842,0.001847,96,91,0,0,6,0,2,3,1,1,0,0,0,0,6,0
0,2.313062,tcp,-,FIN,16,18,1540,1644,,31,29,4994.245605,5371.235352,4,4,154.181396,135.995641,9166.695274,343.020719,255,278561437,345183854,255,0.002055,0.001135,0.00092,96,91,0,0,6,0,4,3,1,1,0,0,0,0,12,0
0,5.087665,tcp,-,FIN,66,66,3910,51808,,31,29,6055.430176,80231.69531,7,26,78.266997,78.262336,9374.413217,289.777188,255,806039281,806368197,255,0.000737,0.000602,0.000135,59,785,0,0,8,0,2,1,1,1,0,0,0,0,7,0
0,3.392416,tcp,-,FIN,80,82,4654,72914,,31,29,10838.29297,169849.4531,7,33,42.93681,41.874492,4109.241745,129.142195,255,1586043023,3735939176,255,0.000712,0.000571,0.000141,58,889,0,0,16,0,2,1,1,1,0,0,0,0,6,0
0,1.456124,tcp,ftp-data,FIN,6,8,320,1826,,31,29,1466.908081,8779.472656,1,2,291.1582,207.796281,20561.6365,507.1555,255,2113529029,1104765655,255,0.001709,0.001546,0.000163,53,228,0,0,1,0,1,1,1,1,0,0,0,0,1,0
0,0.00101,udp,dns,CON,2,2,146,178,,31,29,578217.8125,704950.5,0,0,0.001,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,0,2,0
0,1.910603,tcp,-,FIN,40,42,2558,23162,,31,29,10446.96289,94675.86719,7,14,48.981181,46.588146,0.0,3259.544105,255,3956333910,1088919929,255,0.000628,0.000482,0.000146,64,551,0,0,12,0,12,1,1,6,0,0,0,0,11,0
